English,Translation
"For example, their method of water-birthing unlocks the secret of how humans can be birthed in space.","Por exemplo, seu método de parto na água revela o segredo de como os humanos podem nascer no espaço."
The Posadist is now an [ally] ally. Nuclear projects are substantially cheaper.,O Posadista agora é um [ally] aliado. Projetos nucleares são mais baratos.
Heatwaves - Intro,Ondas de Calor
Crucible Earth,Planeta Caçarola
"This is obvious now, but it's getting quite a bit warmer.","Isso é óbvio agora, mas está ficando um pouco mais quente."
"The ""nightshift"" has been said to increase health risks as well as potentially shorten lifespan!","O ""turno da noite"" aumenta os riscos à saúde, bem como potencialmente encurtar a vida!"
"As we rely more heavily on air conditioners and fans, electricity usage will get higher.","À medida que dependemos mais de condicionadores de ar e ventiladores, o uso de eletricidade aumentará."
Heatwaves are getting more frequent and intense.,As ondas de calor estão ficando mais frequentes e intensas.
Just something to be aware of.,Apenas algo para estar ciente.
"Energy companies have been preemptively shutting down power to avoid the possibility of sparking fires in the dry, windy conditions.  Pre-emptive blackouts could become a common occurrence.",As empresas de energia têm desligado preventivamente a energia para evitar a possibilidade de provocar incêndios em secas e ventanias. Apagões preventivos podem se tornar recorrentes.
"The increased demand for electricity, especially during peak periods, over-taxes the electrical grid, triggering brownouts and blackouts","O aumento da demanda por eletricidade, principalmente nos períodos de pico, sobrecarrega a rede elétrica, provocando quedas de voltagem e apagões"
We are seeing an overload of hospitalizations for people with outdoor professions...,Estamos vendo uma sobrecarga de internações para pessoas que trabalham ao ar livre...
"construction workers, miners, firefighters, agricultural workers, and the like.","trabalhadores da construção civil, mineiros, bombeiros, agricultores e afins."
Change the work hours of the day for outdoor workers.,Alterar o horário de trabalho para os trabalhadores ao ar livre.
Game Over: Overthrown,Fim de Jogo: Deposto
Your legacy as a planner was one that you feared most:,Seu legado como administrador era o que você mais temia:
If only you could go back and try again...,Se você pudesse voltar e tentar de novo...
It didn't matter to them.,Não importava para eles.
"Desperate and disheartened, people across the globe rose up against you and your plans.","Desesperadas e desanimadas, pessoas de todo o mundo se levantaram contra você e seus planos."
Were you incompetent? Malicious?,Você foi incompetente? Malicioso?
...leaving the world in a worse shape than you found it.,...deixando o mundo em pior estado do que o encontrou.
Crop Failures - Intro,Quebra nas Colheitas
Rotten Harvest,Colheita Perdida
It's either too little or too much water! Seems we can't get a good middle ground.,Ou é pouca ou muita água! Parece que não conseguimos um bom meio-termo.
"More droughts and floods, more crop failures...we can't seem to catch a break!","Mais secas e inundações, mais quebras de safra... parece que não conseguimos descansar!"
Nemesis - The Animal Liberationist,Nêmesis - O Liberacionista Animal
Making Enemies,Fazendo Inimigos
You're an unrepentant murderer!,Você é um assassino impiedoso!
You throw away non-human life like it's nothing.,Você joga fora a vida de animais como se não fosse nada.
I will do whatever I can to stop you and defend the animal life you value so little.,Farei o que puder para detê-lo e defender a vida animal que você valoriza tão pouco.
The Animal Liberationist is now a [nemesis] nemesis.,O Liberacionista Animal é seu nêmesis [nemesis].
Bail Out,Resgate
The End,O Fim
You've exhausted all your political capital...,Você esgotou todo o seu capital político...
...so don't mess things up!,...então não estrague as coisas!
I believe in your decisions.,Eu acredito em suas decisões.
Hold on!,Um momento!
But they can only help you this one time...,Mas eles só podem ajudá-lo desta vez...
Wow.,Uau.
If they're vouching for you then you'll have a bit more political capital to work with.,"Se eles estão respondendo por você, então você terá um pouco mais de capital político para trabalhar."
I'll vouch for you. My word matters a lot to this generation. (+50[political_capital]),Vou lhe dar minha garantia. Minha palavra importa muito para esta geração. (+50[political_capital])
That was an important hero from the revolution.,Falou um herói importante da revolução.
Your enemies will see this as an opportunity to push you out of government.,Seus inimigos verão uma oportunidade de empurrá-lo para fora do governo.
Blood-Red Sunsets,Entardecer Sangrento
Under a White Sky,Sob um Céu Branco
"You know Edvard Munch's painting 'The Scream'? Well, its surreal sunset was caused by the eruption of Krakatau in 1883.","Você conhece a pintura 'O Grito' de Edvard Munch? Bem, seu pôr do sol surreal foi causado pela erupção do Krakatau em 1883."
"So, we'll have white skies during the day and blood red sunsets. Some might like it but most will probably find the new sky disturbing.","Então, teremos céus brancos durante o dia e poentes vermelho-sangue. Alguns podem gostar, mas a maioria provavelmente achará o novo céu perturbador."
Wildfires,Incêndios Florestais
Eco-Anxiety,Eco-Ansiedade
A Dying Planet,Um Planeta Moribundo
More and more people are overwhelmed by dread. They fear a future of climatic disasters and mass extinction.,Mais pessoas são dominadas pelo medo. Eles temem um futuro de desastres climáticos e extinção em massa.
"This is causing serious mental health disorders, especially in the younger generations.","Isso está causando sérios distúrbios de saúde mental, especialmente nas gerações mais jovens."
You have to cool the planet and stop the Sixth Extinction so people can have hope.,Você tem que esfriar o planeta e parar a Sexta Extinção para que as pessoas possam ter esperança.
Last Antibiotic Stops Working,Último Antibiótico Perde Efeito
"A Sick, Sick World",Um Mundo Muito Doente
The overuse of anti-biotics in animal husbandry has caused this problem.,O abuso de antibióticos na pecuária tem causado esse problema.
We estimate ten million people will die a year from what used to be preventable infections.,Estimamos que dez milhões de pessoas morrerão por ano do que costumavam ser infecções evitáveis.
"It takes years of research to make new antibiotics, but now resistant strains emerge within a year.","Leva anos de pesquisa para fazer novos antibióticos, mas agora as cepas resistentes surgem dentro de um ano."
Half-Earth,Meia-Terra
A New Life,Uma Nova Vida
I can't believe we finally did it! Half the Earth is now protected in nature preserves.,Eu não posso acreditar que finalmente conseguimos! Metade da Terra está agora protegida em reservas naturais.
"There still are environmental problems, but perhaps the worst may be behind us...","Ainda existem problemas ambientais, mas talvez o pior já tenha ficado para trás..."
This is the realization of the dream held by E. O. Wilson and many other conservationists decades ago.,Esta é a realização do sonho realizado por E. O. Wilson e muitos outros conservacionistas décadas atrás.
Extreme Flooding,Inundação Grave
Nemesis - The Ecofeminist,Nêmesis - A Ecofeminista
Making Enemies,Fazendo Inimigos
"I see that patriarchy didn't die with the revolution, but rather transformed.","Vejo que o patriarcado não morreu com a revolução, mas sim se transformou."
The same dynamics and attitudes that got us into these crises have found a way to persist in you and your disastrous plans.,A mesma dinâmica e atitudes que nos levaram a essas crises encontraram uma maneira de persistir em você e em seus planos desastrosos.
It's time we stamp them out for good.,É hora de eliminá-los para sempre.
The Ecofeminist is now a [nemesis] nemesis.,A Ecofeminista agora é sua nêmesis [nemesis].
Panama Disease Destroys Banana Harvest,Mal-do-Panamá Destrói Safra de Banana
"A Sick, Sick World",Um Mundo Muito Doente
These monoculture crop systems...,Esses sistemas de monocultura...
we ought to consider a move away from industrial agriculture.,devemos considerar um afastamento da agricultura industrial.
