English,Translation
"Normally at this point you could hit that big ""Ready"" button to start running your plan.","Normalde bu noktada, planını çalıştırmaya başlamak için o büyük ""Hazır"" düğmesine basabilirsin."
"Press the ""Govt"" tab to head on over.","Devam etmek için ""Hükümet"" sekmesine basın."
But first let's visit parliament and get you acquainted with the people there.,Ama önce parlamentoyu ziyaret edelim ve oradaki insanları tanıyalım.
Navier-Stokes Smoothness Proven,Navier-Stokes Düzgünlüğü Kanıtlandı
Miracles,Mucizeler
"Well, this is some exciting news.",Bu heyecan verici bir haber.
"(I'm sure I could have solved it, if I weren't so busy here...)",(Eminim burada bu kadar meşgul olmasaydım çözebilirdim...)
The long elusive proof of existence and smoothness of solutions to the infamous Navier-Stokes equation has been discovered.,Kötü şöhretli Navier-Stokes denkleminin çözümlerinin varlığının ve düzgünlüğünün uzun süredir anlaşılması zor olan kanıtı nihayet keşfedildi.
This will no doubt have a substantial impact all fields of research and engineering.,Bu şüphesiz tüm araştırma ve mühendislik alanlarında önemli bir etki yaratacaktır.
The Wretched - Formation,Lanetliler - Formasyon
The Wretched,Lanetliler
Umm... planner?,Umm… Planlayıcı?
People are furious that our plans have privileged the wealthy countries.,"İnsanlar, planlarımızın zengin ülkelere ayrıcalık tanımasına öfkeli."
Harassment of Gosplant planners and vandalism of infrastructure is becoming commonplace.,Gosplant planlayıcılarının tacizi ve altyapının vandalizmi sıradan hale geliyor.
Our offices in the Global South have all started to notice the same thing:,Küresel Güney'deki ofislerimizin hepsi aynı şeyi fark etmeye başladı:
It might get worse unless we assuage some of their concerns!,Endişelerinin bir kısmını gidermezsek durum daha da kötüleşebilir!
Amazon Becomes a Savannah,Amazon Savannaya Dönüştü
A Dying Planet,Ölmekte Olan Gezegen
Deforestation of the Amazon has caused a gradual collapse of its self-feeding precipitation cycles. The rainforest is slowly turning to savanna.,"Amazon'un ormansızlaşması, kendi kendini besleyen yağış döngülerinin kademeli olarak çökmesine neden oldu. Yağmur ormanları yavaş yavaş savanaya dönüşüyor."
Brownouts,Karartmalar
Unrest - Revolts,Karışık - İsyanlar
How's My Planning?,Planlamam Nasıl?
Riots have escalated into full-blown revolt in some regions.,Ayaklanmalar bazı bölgelerde isyana dönüştü.
You need to take action to assuage their concerns and recover support for your plans.,Endişelerini gidermek ve planlarınız için desteği geri kazanmak için harekete geçmeniz gerekiyor.
The people are upset with how things have gone the last several years.,İnsanlar son birkaç yılda işlerin nasıl gittiğinden rahatsız.
Otherwise this will end badly.,Aksi takdirde bu kötü bitecek.
Interplanetary Ark or Space Yachts?,Gezegenlerarası gemi ya da uzay yatları?
Escape Velocity,Kaçış İvmesi
We have all the technologies in place to send out ships to settle new planets.,Yeni gezegenlere yerleşmek göreviyle gemiler göndermek için tüm teknolojilere sahibiz.
"We can't save Earth, at least not for everyone.","Dünya'yı kurtaramayız, en azından herkes için."
I urge you to focus establishing extraterrestrial human colonies...,Dünya dışı insan kolonileri kurmaya odaklanmanızı tavsiye ediyorum...
...so that at least some of our species will survive.,... Böylece türümüzün en azından bir kısmı hayatta kalabilecek.
Flooding,Sel
Border Attacks,Sınır Saldırıları
Extreme Wildfires,Olağanüstü Orman Yangınları
Passed On,Geçti
The End,Son
Your death was celebrated by people around the world.,Ölümün dünyanın dört bir yanındaki insanlar tarafından kutlandı.
If only you could have done more...,Keşke daha fazlasını yapabilseydin...
...and people suffered for it.,... Ve insanlar bunun için acı çekti.
Your administration had failed to achieve its goals in time...,Yönetiminiz hedeflerine zamanında ulaşamadı...
"""Finally, an end to more than half a century of incompetence and disaster,"" they cheered.","""Sonunda, yarım asırdan fazla süren beceriksizlik ve felakete bir son"" diye tezahürat ettiler."
The Leather Underground - Formation,Yeraltı Dericileri - Kuruluş
The Leather Underground,Yeraltı Dericileri
Planner! How can you force these kinds of dietary restrictions on us?,Planlayıcı! Bu tür diyet kısıtlamalarını bize nasıl zorlayabilirsiniz?
You must reconsider this oppressive mandate!,Bu baskıcı kararı yeniden gözden geçirmelisiniz!
Humans are *omnivores*--we need to eat meat!,"İnsanlar hepcildirler, et yemeye ihtiyacımız var!"
And none of those silly substitutes can ever replicate the real thing.,Ve o saçma sapan muadillerinin hiçbiri gerçeğinin yerini alamıyor.
Ally - The Posadist,Müttefki - Posadcı
Making Friends,Arkadaşlar edinme
Our dolphin friends have so much to teach us.,Yunus dostlarımızın bize öğreteceği çok şey var.
"For example, their method of water-birthing unlocks the secret of how humans can be birthed in space.","Örneğin, suda doğum yöntemleri, insanların uzayda nasıl doğum yapabileceğini konusunda yardımcı olabilir."
The Posadist is now an [ally] ally. Nuclear projects are substantially cheaper.,Posadist artık bir [ally] müttefik. Nükleer projeler önemli ölçüde daha ucuz.
Heatwaves - Intro,Sıcak Hava Dalgaları - Giriş
Crucible Earth,Kaynayan Dünya
"This is obvious now, but it's getting quite a bit warmer.",Bu şimdi aşikar ama Dünya biraz daha ısınıyor.
"The ""nightshift"" has been said to increase health risks as well as potentially shorten lifespan!","""Gece vardiyasının"" sağlık risklerini artırdığı ve potansiyel olarak ömrünü kısalttığı söyleniyor!"
"As we rely more heavily on air conditioners and fans, electricity usage will get higher.","Klimalara ve fanlara daha fazla güvendikçe, elektrik kullanımı artacaktır."
Heatwaves are getting more frequent and intense.,Sıcak hava dalgaları daha sık ve yoğun hale geliyor.
Just something to be aware of.,Sadece farkında olunması gereken bir şey.
"Energy companies have been preemptively shutting down power to avoid the possibility of sparking fires in the dry, windy conditions.  Pre-emptive blackouts could become a common occurrence.","Enerji şirketleri, kuru ve rüzgarlı koşullarda yangın çıkma olasılığını önlemek için önleyici olarak şebekeyi kapatıyor.  Önleyici elektrik kesintileri yaygın bir olay haline gelebilir."
"The increased demand for electricity, especially during peak periods, over-taxes the electrical grid, triggering brownouts and blackouts","Özellikle yoğun dönemlerde artan elektrik talebi, elektrik şebekesini aşırı yükleyerek elektrik kesintilerini ve elektrik kesintilerini tetikler"
We are seeing an overload of hospitalizations for people with outdoor professions...,Açık havada çalışan insanlar için aşırı hastaneye yatma oranları görüyoruz...
"construction workers, miners, firefighters, agricultural workers, and the like.","inşaat işçileri, madenciler, itfaiyeciler, tarım işçileri ve benzerleri."
Change the work hours of the day for outdoor workers.,Açık havada çalışanlar için çalışma saatlerini değiştir.
Game Over: Overthrown,Oyun Bitti: Devrildin
Your legacy as a planner was one that you feared most:,Bir planlamacı olarak mirasınız en çok korktuğunuz şeydi:
If only you could go back and try again...,Keşke geri dönüp tekrar deneyebilseydin...
It didn't matter to them.,Onlar için önemli değildi.
"Desperate and disheartened, people across the globe rose up against you and your plans.","Çaresiz ve cesareti kırılmış insanlar, sana ve planlarına karşı ayaklandı."
Were you incompetent? Malicious?,Beceriksiz miydin? Kötü niyetli?
...leaving the world in a worse shape than you found it.,... dünyayı bulduğunuzdan daha kötü bir durumda bırakmak.
Crop Failures - Intro,Başarısız Mahsüller - Giriş
Rotten Harvest,Çürümüş Hasat
It's either too little or too much water! Seems we can't get a good middle ground.,Ya çok az ya da çok fazla su! Görünüşe göre iyi bir orta yol bulamıyoruz.
"More droughts and floods, more crop failures...we can't seem to catch a break!","Daha fazla kuraklık ve sel, daha fazla mahsul kıtlığı... Bir mola veremiyoruz!"
Nemesis - The Animal Liberationist,Düşman - Hayvan Özgürlükçüsü
Making Enemies,Düşmanlar Edinmek
You're an unrepentant murderer!,Sen pişmanlık duymayan bir katilsin!
You throw away non-human life like it's nothing.,İnsan olmayan hayatı hiçbir şey yokmuş gibi çöpe atıyorsun.
I will do whatever I can to stop you and defend the animal life you value so little.,Seni durdurmak ve hayvan yaşamını savunmak için elimden geleni yapacağım.
The Animal Liberationist is now a [nemesis] nemesis.,Hayvan Özgürlükçüsü artık bir [nemesis] düşman.
Bail Out,Kurtar
The End,Son
You've exhausted all your political capital...,Tüm siyasi sermayenizi tükettiniz...
...so don't mess things up!,... Bu yüzden işleri berbat etme!
I believe in your decisions.,Kararlarına inanıyorum.
Hold on!,Bekleyin!
But they can only help you this one time...,Ama size sadece bu seferlik yardımcı olabilir...
Wow.,Wow.
If they're vouching for you then you'll have a bit more political capital to work with.,"Size kefil oluyorlarsa, çalışmak için biraz daha fazla siyasi sermayeniz olacak."
I'll vouch for you. My word matters a lot to this generation. (+50[political_capital]),Sana kefil olacağım. Benim sözüm bu nesil için çok önemli. (+50[political_capital])
That was an important hero from the revolution.,"Bu, devrimin önemli bir kahramanıydı."
Your enemies will see this as an opportunity to push you out of government.,Düşmanlarınız bunu sizi hükümetten atmak için bir fırsat olarak görecek.
Blood-Red Sunsets,Kan Kırmızı Gün Batımları
Under a White Sky,Beyaz Bir Göğün Altında
"You know Edvard Munch's painting 'The Scream'? Well, its surreal sunset was caused by the eruption of Krakatau in 1883.","Edvard Munch'un 'Çığlık' tablosunu biliyor musunuz? Onun gerçeküstü gün batımı, 1883'te Krakatau'nun patlamasından kaynaklandı."
"So, we'll have white skies during the day and blood red sunsets. Some might like it but most will probably find the new sky disturbing.","Gün boyunca beyaz gökyüzü ve kan kırmızısı gün batımları olacak. Bazıları bundan hoşlanabilir, ancak çoğu muhtemelen yeni gökyüzünü rahatsız edici bulacaktır."
Wildfires,Orman Yangınları
Eco-Anxiety,Eko-Anksiyete
A Dying Planet,Ölmekte Olan Gezegen
More and more people are overwhelmed by dread. They fear a future of climatic disasters and mass extinction.,Giderek daha fazla insan korkuya boğulmuş durumda. İklim felaketleri ve kitlesel yok oluşların geleceğinden korkuyorlar.
"This is causing serious mental health disorders, especially in the younger generations.","Bu, özellikle genç nesillerde ciddi akıl sağlığı bozukluklarına neden oluyor."
You have to cool the planet and stop the Sixth Extinction so people can have hope.,Gezegeni soğutman ve Altıncı Yok Oluşu durdurmanı gerekiyor ki insanlar umut edebilsin.
Last Antibiotic Stops Working,Son Antibiyotik İşe Yaramayı Bıraktı
"A Sick, Sick World","Hasta, Çok Hasta Dünya"
The overuse of anti-biotics in animal husbandry has caused this problem.,Hayvancılıkta antibiyotiklerin aşırı kullanımı bu soruna neden oldu.
We estimate ten million people will die a year from what used to be preventable infections.,Yılda on milyon insanın önlenebilir enfeksiyonlardan öleceğini tahmin ediyoruz.
"It takes years of research to make new antibiotics, but now resistant strains emerge within a year.",Yılda on milyon insanın önlenebilir enfeksiyonlardan öleceğini tahmin ediyoruz.
Half-Earth,Yarım-Dünya
A New Life,Yeni Bir Hayat
I can't believe we finally did it! Half the Earth is now protected in nature preserves.,Sonunda başardığımıza inanamıyorum! Dünya'nın yarısı artık tabiat koruma alanlarında korunmakta.
"There still are environmental problems, but perhaps the worst may be behind us...","Hala çevre sorunları var, ama belki de en kötüsü geride kalmış olabilir..."
This is the realization of the dream held by E. O. Wilson and many other conservationists decades ago.,"Bu, E. O. Wilson ve diğer birçok çevrecinin onlarca yıl önce gerçekleştirdiği rüyanın gerçekleşmesidir."
