English,Translation
"If we developed phage therapy, perhaps we can keep it under control.","Se desenvolvessemos terapia fágica, talvez possamos mantê-la sob controlo."
Highly contagious? How interesting... It's almost as if nature itself is finally doing something about overpopulation.,Altamente contagioso? Que interessante... É quase como se a própria natureza estivesse finalmente a resolver a superpopulação.
"Yes, it's a highly contagious and dangerous bacteria. We're keeping an eye on it.","Sim, é uma bactéria altamente contagiosa e perigosa. Estamos de olho nela."
General Strike,Greve Geral
Desperate Times,Época de Desespero
Your plans have been a waste of our time and energy!,Os teus planos foram um desperdício do nosso tempo e energia!
Things aren't getting better. We won't waste any more effort on ineffective action.,As coisas não estão a melhorar. Não vamos desperdiçar mais esforços em ações ineficazes.
Eutrophication - A Global Problem,Eutrofização - Um Problema Global
A Dying Planet,Um Planeta Moribundo
Dead zones at our lakes and river deltas have become worse than we imagined.,As zonas mortas nos nossos lagos e deltas tornaram-se piores do que imaginávamos.
Much of the Gulf of Mexico has depleted oxygen levels.,Grande parte do Golfo do México esgotou os seus níveis de oxigénio.
This level of agricultural fertilizer use and untreated sewage cannot be sustained.,Este nível de uso de fertilizantes agrícolas e esgoto não tratado não pode ser sustentado.
Protests,Protestos
Gaia Worship,Veneração de Gaia
A New Life,Uma Nova Vida
People are abandoning the old religions and are turning instead to Gaia...,As pessoas estão a abandonar antigas religiões e a voltar para Gaia...
Game Over: Assassinated,Game Over - Assassinado
The End,O Fim
"With no other recourse, people around the world rose up in fury against you and your tyrannical plans.","Sem outro recurso, pessoas ao redor do mundo levantaram-se em fúria contra ti e os teus planos tirânicos."
If only you could go back and try again...,Se pudesses repetir isto tudo...
Did you believe this was the only way to preserve planetary civilization?,Acreditava que esta era a única maneira de preservar a civilização planetária?
In your last breaths you reflected on your legacy...,"Nos teus últimos suspiros, refletiste sobre o teu legado..."
It didn't matter to them.,Eles não queriam saber.
Policies Intro,Politicas Intro
Tutorial,Guia
Wide-ranging changes are needed to put us on a long-term path towards sustainability.,Mudanças amplas são necessárias para nos colocarmos num caminho de longo prazo para a sustentabilidade.
Just swipe a card into the scanner and presto! It's added to your plan.,Basta passar um cartão no leitor e pronto! Ele foi adicionado ao teu plano.
"If you change your mind, you can swipe it down to remove it from the plan.","Se mudares de ideia, podes deslizar para baixo para removê-lo do plano."
It takes regional governments one planning cycle to implement policies.,Os governos regionais levam um ciclo de planificação para implementar políticas.
Here you can use your [political_capital] political capital to wrangle support for policies to implement worldwide.,Aqui podes usar o teu [political_capital] capital político para obter apoio para políticas a serem implementadas a nível global.
Plan Intro 3,Plano Intro 3
Tutorial,Guia
And that's all there is to it!,E acabou!
"Feel free to continue to explore, but whenever you're ready press the big ""Ready"" button to launch your plan.","Fica à vontade para explorar mais, mas quando quiseres começar o teu plano, prime o botão ""Pronto""."
SRM - Solar Impacts,GRS - Impactos Solares
Under a White Sky,Sob um Céu Branco
All our solar processes are seeing dips in output.,Todos os nossos processos solares estão a cair na produção.
Probably because of the grey skies?,Provavelmente por causa dos céus cinzentos?
"I know the solar radiation management project keeps things cool, but we need energy too.","Eu sei que o projeto de gestão de radiação solar mantém as coisas calmas, mas também precisamos de energia."
Game Over: Coup,Game Over: Golpe
The End,O Fim
"As you pushed through change after change, your political enemies conspired against you.","À medida que avançavas por mudança após mudança, os teus inimigos políticos conspiravam contra ti."
If only you could go back and try again...,Se pudesses repetir isto tudo...
It didn't matter to them.,Eles não queriam saber.
They took the opportunity to oust you from power once you'd exhausted all the political capital you had in parliament.,Eles aproveitaram a oportunidade para tirar-te do poder assim que esgotaste o capital político que tinhas no parlamento.
Was the world getting better?,Como estava o mundo?
AMOC Collapse,Colapso da circulação no Atlântico
A Dying Planet,Um Planeta Moribundo
The Atlantic Meridional Overturning Circulation is a vital ocean current.,A Circulação Meridional Atlântica é uma corrente oceânica vital.
We didn't expect this to happen this century...,Não esperávamos que isso acontecesse neste século...
Ecotopia,Ecotopia
A New Life,Uma Nova Vida
Remember that 1970s novel Ecotopia? I feel like we've actually realized that dream.,"Lembras-te daquele romance da década de 70, ""Ecotopia""? Sinto que realizamos esse sonho."
"You can't ignore whats been happening in Ecotopia. While the rest of the world crumbles in consumerism and nonstop progress, Ecotopia is a small window into what could be.","Não podes ignorar o que tem acontecido na Ecotopia. Enquanto o resto do mundo afunda no consumismo e no progresso ininterrupto, a Ecotopia é uma pequena janela para um possível futuro."
Planning Intro,Planeamento Intro
Tutorial,Guia
Welcome to the Gosplant planning application. You can call me Gossy.,As minhas boas-vindas à aplicação de planificação Gosplant. Podes chamar-me de Gossy.
Hello.,Olá.
Let's get straight to it!,Vamos logo a isso!
Got it?,Entendido?
Good luck!,Boa sorte!
And if the people are [nemesis] unhappy with your performance you will be removed from your position.,"E se as pessoas estiverem [nemesis] descontentes com o teu desempenho,  removerte-ão da posição."
"If you get stuck, you can tap on most things for more details and reminders.","Se não conseguires prosseguir, podes clicar na maioria das coisas para obter mais detalhes e avisos."
You'll need to spend [political_capital] political capital if you want something to happen.,Vais ter que gastar [political_capital] capital político se quiseres que algo aconteça.
It's your job to guide us all safely through the next century.,É a tua responsabilidade guiar-nos com segurança pelo próximo século.
But you don't have complete authority to make decisions unilaterally.,Mas não tens autoridade para tomar decisões unilateralmente.
You'll need to spend [political_capital] political capital if you want something to happen.,Vais ter que gastar [political_capital] capital político se quiseres que algo aconteça.
Got it?,Entendido?
Got it.,Entendido.
Could you repeat that?,Podes repetir isso?
"But if you run out of political capital, you will be recalled and your term will end.","Mas se ficares sem capital político, serás removido e o teu mandato terminará."
"If you get stuck, you can tap on most things for more details and reminders.","Se não conseguires prosseguir, podes clicar na maioria das coisas para obter mais detalhes e avisos."
"...Anyways, just click the ""Add"" button there to start making your plan.","... Bom, basta clicares no botão ""Adicionar"" para começares a fazer o teu plano."
Got it?,Entendido?
This planning application lets you make your plan.,Esta aplicação de planificação permite que faças o teu plano.
"You can set [research] research priorities, initiate large-scale [initiative] projects, implement [policy] policies, or ban certain production processes.","Podes definir prioridades de investigação [research], iniciar projetos [initiative] em larga escala,
implementar políticas [policy] ou proibir certos processos de produção."
Good luck!,Boa sorte!
"You can set [research] research priorities, initiate large-scale [initiative] projects, implement [policy] policies, or ban certain production processes.","Podes definir prioridades de investigação [research], iniciar projetos [initiative] em larga escala,
implementar políticas [policy] ou proibir certos processos de produção."
"Following the recent revolution, you've been elected as the lead planner.","Após a recente revolução, escolheram-te como núcleo da planificação."
This planning application lets you make your plan.,Esta aplicação de planificação permite que faças o teu plano.
