English,Translation
Ally,พันธมิตร
Friendly,เป็นกันเอง
[GAME],[GAME]
Gossy,กอสซี่
The Economist,นักเศรษฐศาสตร์
The Ecologist,นักนิเวศวิทยา
The Climatologist,นักอุตุนิยมวิทยา
The Geoengineer,วิศวกรธรณี
The Farmer,ชาวนา
The Alien,มนุษย์ต่างดาว
The Citizen,พลเมือง
The Doom Cultist,ผู้เชื่อลัทธิสิ้นโลก
The Leather Underground,กลุ่มใต้ดิน
The Earth Liberation Front,แนวร่วมปลดปล่อยโลก
The Wretched,ผู้เคราะห์ร้าย
The Spacer,นักล่าอาณานิคมอวกาศ
The Doctor,แพทย์
The Engineer,วิศวกร
The Soldier,ทหาร
The Authoritarian,เผด็จการ
The Animal Liberationist,นักต่อสู้เพื่อสิทธิสัตว์
The Posadist,โพซาดิสต์
The Utopian,ชาวยูโทเปีย
The Accelerationist,นักก้าวหน้านิยม
The Malthusian,ชาวลัทธิมัลธูเซียน
The Ecofeminist,นักสตรีนิเวศนิยม
The Consumerist,นักบริโภคนิยม
The Fanonist,ชาวลัทธิฟานอน
The Environmentalist,นักอนุรักษ์สิ่งแวดล้อม
The Hero,วีรชน
makes,ทำให้
causes,เป็นสาเหตุให้
uses,ใช้
Temperature Change,การเปลี่ยนแปลงอุณหภูมิ
Production Shortages,การขาดแคลนการผลิต
Post-Revolution Optimism,สุทรรศน์นิยมยุคหลังปฏิวัติ
Nature Preserves,แหล่งอนุรักษ์ทางธรรมชาติ
Click to load a custom world.,คลิกเพื่อโหลดโลกที่กำหนดเอง
Custom,กำหนดเอง
