English,Translation
"I know it's our policy to make sure everyone's fed, so we're working on organizing food aid to the affected areas.",全員に食事を確実に提供することが私たちの方針であることは承知しています。そのため、私たちは被災地への食料支援を組織的に取り組んでいます。
...and try this one instead...,...代わりにこれを試してみてください...
"You know, I think we should reconsider that policy...",そうですね、その方針は再考すべきだと思います...
Permafrost Contagion,永久凍土の感染症
Ancient Disease,古代の病気
It seems like that permafrost melting has released some ancient organism into the world.,永久凍土の融解により、なんらかの古代の生物が世界に解き放たれたようです。
I think we should let it run its course...,このまま見守るよりほかないと思います…
"If we developed phage therapy, perhaps we can keep it under control.",ファージ療法が開発されたら、おそらく私たちは制御できるかもしれません。
Highly contagious? How interesting... It's almost as if nature itself is finally doing something about overpopulation.,感染力が高い？ それは興味深い...あたかも自然そのものが、ついに人口過剰に対して対策を講じているかのようです。
"Yes, it's a highly contagious and dangerous bacteria. We're keeping an eye on it.",はい、感染力が強く危険な細菌です。注視しています。
General Strike,ゼネラル・ストライキ
Desperate Times,絶望の時代
Your plans have been a waste of our time and energy!,あなたの計画は、私たちの時間とエネルギーを無駄にしました！
Things aren't getting better. We won't waste any more effort on ineffective action.,状況は良くなっていません。 効果のない行動にこれ以上無駄な労力を使うのはやめましょう。
Eutrophication - A Global Problem,富栄養化－地球規模の発生－
A Dying Planet,死にゆく惑星
Dead zones at our lakes and river deltas have become worse than we imagined.,湖やデルタ地帯の貧酸素化した水域は、想像した以上に深刻な状況になっています。
Much of the Gulf of Mexico has depleted oxygen levels.,メキシコ湾の大部分で、酸素濃度が底を突いています。
This level of agricultural fertilizer use and untreated sewage cannot be sustained.,このペースで農業肥料を使用し、未処理の下水を流し続ければ崩壊します。
Protests,抗議活動
Gaia Worship,ガイア信仰
A New Life,新しい命
People are abandoning the old religions and are turning instead to Gaia...,人々は古い宗教を放棄し、代わりにガイアに目を向け始めています…
Game Over: Assassinated,ゲームオーバー：暗殺
The End,終わり
"With no other recourse, people around the world rose up in fury against you and your tyrannical plans.",他に打つ手がなく、世界中の人々があなたとあなたの専制的な計画に激怒し、立ち上がりました。
If only you could go back and try again...,もし、もう一度やり直せるなら…
Did you believe this was the only way to preserve planetary civilization?,これが地球文明を維持する唯一の方法だと信じていたのですか？
